iter	Logloss
20006	0.002138857126
20007	0.002138845906
20008	0.002138909497
20009	0.002138836569
20010	0.002138828762
20011	0.002138864215
20012	0.002138832642
20013	0.002138784757
20014	0.002138940189
20015	0.002138293102
20016	0.002138256234
20017	0.002138301659
20018	0.002138335925
20019	0.00213831476
20020	0.002138270116
20021	0.002138259705
20022	0.00213826251
20023	0.002138321878
20024	0.00213828822
20025	0.002138263784
20026	0.002138204073
20027	0.002138210288
20028	0.002138308866
20029	0.002138268585
20030	0.002138223706
20031	0.002138229925
20032	0.002138246755
20033	0.002138288829
20034	0.002138301604
20035	0.002138280583
20036	0.00213834061
20037	0.002138326498
20038	0.002138284424
20039	0.002138254755
20040	0.002138232721
20041	0.002138326296
20042	0.002138298247
20043	0.002138270805
20044	0.002138276007
20045	0.00213767234
20046	0.002137680443
20047	0.002137646783
20048	0.002137669224
20049	0.002137685038
20050	0.002137689778
20051	0.002137699063
20052	0.002137678558
20053	0.002137693253
20054	0.002137702274
20055	0.002137704877
20056	0.002137690243
20057	0.002137645768
20058	0.002137708287
20059	0.002137692866
20060	0.002137664817
20061	0.002137665628
20062	0.002137604467
20063	0.002137606867
20064	0.002137634715
20065	0.002137634715
20066	0.00213757321
20067	0.002137614098
20068	0.002137591719
20069	0.002137687287
20070	0.002137685292
20071	0.002137680288
20072	0.002137644635
20073	0.002137664675
20074	0.002137173285
20075	0.002137178691
20076	0.002137153446
20077	0.002137161162
20078	0.002137180998
20079	0.002137150145
20080	0.002137147137
20081	0.002137178395
20082	0.002137165647
20083	0.00213717559
20084	0.002137186496
20085	0.002137174
20086	0.002136584403
20087	0.002136552222
20088	0.002136560699
20089	0.002136560699
20090	0.002136605577
20091	0.002135543731
20092	0.002135568164
20093	0.002135563254
20094	0.002135556367
20095	0.002135525312
20096	0.002135571871
20097	0.002135557645
20098	0.00213555816
20099	0.002135561838
20100	0.002135554749
20101	0.002135577883
20102	0.002135503945
20103	0.002135510365
20104	0.002135513979
20105	0.002135548043
20106	0.002135550645
20107	0.002135539222
20108	0.002135505157
20109	0.002135524791
20110	0.002135521987
20111	0.002134636667
20112	0.002134678132
20113	0.002134635593
20114	0.002134673334
20115	0.002133935124
20116	0.002133913869
20117	0.002133928298
20118	0.002133892239
20119	0.002133902851
20120	0.002133888826
20121	0.002133907744
20122	0.002133870986
20123	0.002133894439
20124	0.002133933709
20125	0.002133913467
20126	0.002133911876
20127	0.002133897194
20128	0.002133891381
20129	0.002133888373
20130	0.00213386073
20131	0.002133814036
20132	0.002133803222
20133	0.002133817043
20134	0.002133817043
20135	0.002133817043
20136	0.002133853911
20137	0.00213367616
20138	0.00213360976
20139	0.002133630265
20140	0.002133606439
20141	0.002133650132
20142	0.002133627489
20143	0.002133683385
20144	0.002133632897
20145	0.002133652936
20146	0.002133067654
20147	0.002133073062
20148	0.002133074277
20149	0.002133074277
20150	0.002133052304
20151	0.002133058723
20152	0.002133050309
20153	0.002133048517
20154	0.002133088656
20155	0.002133102681
20156	0.002132879967
20157	0.002132919236
20158	0.002132880374
20159	0.002132863544
20160	0.002132916432
20161	0.002132894803
20162	0.002132864354
20163	0.002132891997
20164	0.002132795174
20165	0.00213272505
20166	0.002132719033
20167	0.002132716838
20168	0.002132699805
20169	0.002132745089
20170	0.002132739478
20171	0.002132739478
20172	0.002132764316
20173	0.002132690983
20174	0.002132757491
20175	0.002132736269
20176	0.002132772328
20177	0.002132750294
20178	0.002132733666
20179	0.00213272525
20180	0.002132722243
20181	0.002132756106
20182	0.002132745411
20183	0.002132210115
20184	0.002132201904
20185	0.002132201094
20186	0.002132217923
20187	0.002132178856
20188	0.002132212345
20189	0.002132189093
20190	0.002132189093
20191	0.002132219543
20192	0.002132225557
20193	0.002132199299
20194	0.002132148
20195	0.002132171251
20196	0.002132165439
20197	0.002132179464
20198	0.002132187675
20199	0.002132199097
20200	0.002132201902
20201	0.002132132593
20202	0.002132135397
20203	0.002132135397
20204	0.002132162029
20205	0.002132186868
20206	0.002132192478
20207	0.002132177238
20208	0.002132177238
20209	0.002132182645
20210	0.002132157634
20211	0.002132146728
20212	0.002132157746
20213	0.002132144794
20214	0.002132144794
20215	0.002132174058
20216	0.002132137999
20217	0.002132154051
20218	0.002132142112
20219	0.002132099805
20220	0.002132082976
20221	0.002132113222
20222	0.002132147486
20223	0.00213209639
20224	0.002131997874
20225	0.002131963405
20226	0.002131925341
20227	0.002131961197
20228	0.002131924731
20229	0.002131945954
20230	0.002131923312
20231	0.002131937337
20232	0.002131648137
20233	0.002131660167
20234	0.00213166924
20235	0.002131649403
20236	0.002131670405
20237	0.002131659295
20238	0.002131641191
20239	0.002131654811
20240	0.002131621555
20241	0.002131668632
20242	0.002131648592
20243	0.002131648998
20244	0.002131630547
20245	0.002131655619
20246	0.002131389028
20247	0.002131372199
20248	0.002131367917
20249	0.002131325843
20250	0.002131365314
20251	0.002131368321
20252	0.002131362913
20253	0.002131351895
20254	0.002131368525
20255	0.002131372807
20256	0.002130680587
20257	0.002130409199
20258	0.00213038676
20259	0.002130369929
20260	0.002130353301
20261	0.002130353301
20262	0.002130392165
20263	0.002130393494
20264	0.002130389968
20265	0.002130409602
20266	0.002130395578
20267	0.002130375943
20268	0.002130432529
20269	0.002130402688
20270	0.002130396268
20271	0.002130337365
20272	0.002130409328
20273	0.002130392498
20274	0.002130370261
20275	0.00213035323
20276	0.002130435696
20277	0.002130365573
20278	0.002130389894
20279	0.002130219836
20280	0.002130223966
20281	0.002130201324
20282	0.002130218559
20283	0.002129854623
20284	0.002129874319
20285	0.002129883079
20286	0.002129869054
20287	0.002129866046
20288	0.002129858037
20289	0.002129879757
20290	0.002129849685
20291	0.002129832247
20292	0.002129854484
20293	0.002129866109
20294	0.002129885743
20295	0.002129857694
20296	0.002129871747
20297	0.00212885017
20298	0.002128831345
20299	0.002128795083
20300	0.002128795084
20301	0.002128797686
20302	0.002128790081
20303	0.002128767844
20304	0.00212877704
20305	0.002128785455
20306	0.002128780656
20307	0.00212878346
20308	0.00212872258
20309	0.002128770263
20310	0.00212872657
20311	0.002128757423
20312	0.002128748137
20313	0.002128757627
20314	0.002128759419
20315	0.002128768643
20316	0.002128747326
20317	0.002128749726
20318	0.002127834014
20319	0.002127839826
20320	0.002127742636
20321	0.002127817992
20322	0.002127840229
20323	0.002127812177
20324	0.002127815564
20325	0.002127807149
20326	0.002127804345
20327	0.002127795728
20328	0.002127795728
20329	0.002127795728
20330	0.002127722527
20331	0.002127784235
20332	0.002127767406
20333	0.002127790047
20334	0.002127741753
20335	0.002127750372
20336	0.002127747567
20337	0.002127747768
20338	0.002127714918
20339	0.002127584452
20340	0.002127541771
20341	0.002127556811
20342	0.002127547412
20343	0.002127544405
20344	0.002127567249
20345	0.002127536193
20346	0.002127575258
20347	0.002127567856
20348	0.002127530784
20349	0.002127557508
20350	0.002127560201
20351	0.002127568008
20352	0.002127533944
20353	0.002127550976
20354	0.002127548172
20355	0.002127546035
20356	0.00212756266
20357	0.002127546034
20358	0.002127437003
20359	0.002127437003
20360	0.002127420261
20361	0.00212744409
20362	0.002127413639
20363	0.002127410429
20364	0.002127432779
20365	0.002127402216
20366	0.002127378907
20367	0.00212740971
20368	0.002126601089
20369	0.002126629452
20370	0.00212661971
20371	0.002126615629
20372	0.002126615629
20373	0.002125674874
20374	0.00212569393
20375	0.002125705413
20376	0.002125703014
20377	0.002125695207
20378	0.002125650125
20379	0.002124968572
20380	0.002124929505
20381	0.002124935115
20382	0.002125041701
20383	0.002125030887
20384	0.002125047311
20385	0.002125026806
20386	0.002125004162
20387	0.002124989937
20388	0.00212498282
20389	0.002125024691
20390	0.002124999244
20391	0.002124945343
20392	0.002125002657
20393	0.002124991235
20394	0.002125034898
20395	0.002125003469
20396	0.002124987043
20397	0.002124984643
20398	0.002124963216
20399	0.002124965616
20400	0.002125005351
20401	0.002124765664
20402	0.00212482376
20403	0.002124790506
20404	0.002124768066
20405	0.002124870724
20406	0.002124821653
20407	0.002124808236
20408	0.00212477557
20409	0.002124772359
20410	0.00212476441
20411	0.002124814695
20412	0.002124700848
20413	0.002124684019
20414	0.002124731702
20415	0.002124630167
20416	0.002124599718
20417	0.002124654428
20418	0.002124566869
20419	0.00212461455
20420	0.002124151398
20421	0.002124167823
20422	0.002124095098
20423	0.00212408648
20424	0.002124137171
20425	0.002124153451
20426	0.002124156459
20427	0.002124168287
20428	0.002124117596
20429	0.002124141827
20430	0.002124174809
20431	0.002124128664
20432	0.002124137887
20433	0.002124123863
20434	0.002123751648
20435	0.002123171066
20436	0.002123124161
20437	0.002123165253
20438	0.002123085499
20439	0.002123099928
20440	0.00212310814
20441	0.002123142037
20442	0.002123091549
20443	0.002123096349
20444	0.002123106961
20445	0.002123109361
20446	0.002123173263
20447	0.002123105947
20448	0.002123127312
20449	0.002123017516
20450	0.002123067802
20451	0.002123141136
20452	0.002123096461
20453	0.002122814416
20454	0.002122852672
20455	0.002122793162
20456	0.002122754297
20457	0.00212284044
20458	0.002122831507
20459	0.002122771126
20460	0.002122757101
20461	0.002122785151
20462	0.002122818606
20463	0.002122807793
20464	0.002122785149
20465	0.002122793018
20466	0.002122768382
20467	0.002122784695
20468	0.002122778273
20469	0.002122800915
20470	0.002122724979
20471	0.002122753029
20472	0.002122736633
20473	0.002122784114
20474	0.002122773502
20475	0.0021228174
20476	0.0021228174
20477	0.002122782782
20478	0.002122703463
20479	0.002122766962
20480	0.002122731309
20481	0.002122683018
20482	0.002122732495
20483	0.002122755541
20484	0.002122774567
20485	0.002122752939
20486	0.002122752939
20487	0.002122562223
20488	0.002122566618
20489	0.002122591457
20490	0.00212233914
20491	0.002121980761
20492	0.002121980761
20493	0.002121902073
20494	0.002121946952
20495	0.002121965372
20496	0.002121904573
20497	0.002121842866
20498	0.002121874126
20499	0.002121882133
20500	0.002121936439
20501	0.002121871318
20502	0.002121850671
20503	0.002121878721
20504	0.002121787533
20505	0.002121840456
20506	0.002121840456
20507	0.002121849072
20508	0.002121830045
20509	0.002121830045
20510	0.002121822238
20511	0.002121839877
20512	0.002121865324
20513	0.002121144782
20514	0.002121016412
20515	0.002121002792
20516	0.00212102388
20517	0.002121039586
20518	0.002121030968
20519	0.002121024892
20520	0.002121024953
20521	0.002120717384
20522	0.002120723197
20523	0.002120373229
20524	0.002120382051
20525	0.002120365221
20526	0.002120289691
20527	0.002120281276
20528	0.002120341194
20529	0.002120376442
20530	0.002120325689
20531	0.002120340119
20532	0.002120340119
20533	0.002120364553
20534	0.002120364958
20535	0.002120345789
20536	0.002120316464
20537	0.002120117727
20538	0.002120109311
20539	0.002120139964
20540	0.002120134961
20541	0.002120115327
20542	0.002120124752
20543	0.002119996156
20544	0.002119986932
20545	0.002119978112
20546	0.002120001158
20547	0.002119982336
20548	0.0021200238
20549	0.002119548667
20550	0.002119539382
20551	0.002119523161
20552	0.002119511999
20553	0.002119454719
20554	0.002119396339
20555	0.002119396339
20556	0.002119398536
20557	0.002119390121
20558	0.002119423204
20559	0.002119410163
20560	0.002119404551
20561	0.002119429594
20562	0.002119406144
20563	0.002119418579
20564	0.002119436825
20565	0.002119421991
20566	0.002119424796
20567	0.002118898818
20568	0.002118194033
20569	0.002118175007
20570	0.002118198974
20571	0.002118154736
20572	0.002118157541
20573	0.002118185185
20574	0.002118193194
20575	0.002118193194
20576	0.002118210024
20577	0.002118120377
20578	0.002118181678
20579	0.002118117165
20580	0.002118145214
20581	0.002118148019
20582	0.002118136799
20583	0.002118136799
20584	0.002118168262
20585	0.002118097736
20586	0.002118121045
20587	0.002118124256
20588	0.002118107021
20589	0.002118107224
20590	0.002118135273
20591	0.002118118443
20592	0.002117104799
20593	0.002117091442
20594	0.002116550086
20595	0.002115991412
20596	0.002116024726
20597	0.002115988059
20598	0.002115975756
20599	0.00211580927
20600	0.002115844297
20601	0.00211584129
20602	0.002115000243
20603	0.002114847528
20604	0.002114793251
20605	0.00211487746
20606	0.002114837381
20607	0.002114837381
20608	0.002114823094
20609	0.002114863638
20610	0.002114835589
20611	0.002114804563
20612	0.002114814709
20613	0.002114849846
20614	0.002114838221
20615	0.002114363146
20616	0.002114363146
20617	0.002114338308
20618	0.002114386913
20619	0.002114345041
20620	0.00211436427
20621	0.002114346113
20622	0.002114349976
20623	0.00211435588
20624	0.002113964678
20625	0.002113995534
20626	0.0021139879
20627	0.002113949846
20628	0.002114025986
20629	0.002113539515
20630	0.002113528295
20631	0.002113550734
20632	0.002113520491
20633	0.002113526102
20634	0.002113570201
20635	0.002113522517
20636	0.002113531336
20637	0.002113549331
20638	0.002113549036
20639	0.002113544236
20640	0.002113139065
20641	0.002113111533
20642	0.002113133973
20643	0.00211316746
20644	0.002113159855
20645	0.0021131266
20646	0.002113110471
20647	0.002113116283
20648	0.002113135918
20649	0.002112860593
20650	0.002112891245
20651	0.002112846366
20652	0.002112837951
20653	0.002112854982
20654	0.002112868804
20655	0.002112866
20656	0.002112835346
20657	0.002112846769
20658	0.002112464961
20659	0.002112433095
20660	0.002112452729
20661	0.002112472364
20662	0.002112444517
20663	0.002112433297
20664	0.002112444314
20665	0.002111457284
20666	0.002111493748
20667	0.002111461355
20668	0.002111431716
20669	0.002111476393
20670	0.002111453954
20671	0.002111451149
20672	0.002111414075
20673	0.002111434318
20674	0.00211145696
20675	0.002111493221
20676	0.002111466589
20677	0.002111438743
20678	0.002111403312
20679	0.002111377288
20680	0.002111367253
20681	0.002111398108
20682	0.002111367253
20683	0.002111328592
20684	0.002111294933
20685	0.002111341837
20686	0.002111357857
20687	0.002110975765
20688	0.00211097056
20689	0.002110984585
20690	0.002111001009
20691	0.002111001708
20692	0.002110992078
20693	0.002110990863
20694	0.002110980252
20695	0.002110971634
20696	0.002110966024
20697	0.002110977244
20698	0.002110966054
20699	0.002110971663
20700	0.002110977273
20701	0.002110958044
20702	0.002110517944
20703	0.002110534571
20704	0.002110526156
20705	0.002110534165
20706	0.002110542784
20707	0.00211055941
20708	0.002110536364
20709	0.002109693999
20710	0.002109665949
20711	0.002109674567
20712	0.002109670748
20713	0.002109671962
20714	0.002109692409
20715	0.002109698019
20716	0.002109706839
20717	0.002108809746
20718	0.002108828369
20719	0.002108799306
20720	0.002108805725
20721	0.002107847425
20722	0.00210787747
20723	0.002107874665
20724	0.002107889905
20725	0.002107891899
20726	0.002107857633
20727	0.002107890344
20728	0.00210786882
20729	0.002107874633
20730	0.002107060346
20731	0.002107064271
20732	0.002107023615
20733	0.002107029023
20734	0.002107020811
20735	0.002107009703
20736	0.002107019596
20737	0.002107052182
20738	0.002107037036
20739	0.002106992589
20740	0.002107009904
20741	0.002106315342
20742	0.002106334573
20743	0.002106048712
20744	0.002106070543
20745	0.002106056316
20746	0.002106058718
20747	0.002105380293
20748	0.002105343654
20749	0.002105298949
20750	0.002105307565
20751	0.002105305572
20752	0.002105344842
20753	0.002105002662
20754	0.002105025102
20755	0.002105051669
20756	0.002105030616
20757	0.00210500997
20758	0.002105029606
20759	0.002104996555
20760	0.002104851933
20761	0.0021047666
20762	0.002104749973
20763	0.002104273028
20764	0.002104330345
20765	0.002104272281
20766	0.002104328379
20767	0.002104298485
20768	0.002104292673
20769	0.002104331739
20770	0.002104318214
20771	0.002104258779
20772	0.002104271732
20773	0.002104260512
20774	0.002104252097
20775	0.002104210225
20776	0.002104210629
20777	0.002104194925
20778	0.002104218032
20779	0.00210422986
20780	0.002104235872
20781	0.002104202416
20782	0.002104199409
20783	0.002104271325
20784	0.002104254698
20785	0.002104236482
20786	0.002104244985
20787	0.002104149603
20788	0.002104106141
20789	0.002104108946
20790	0.002104011285
20791	0.002103998789
20792	0.002103986243
20793	0.002103982568
20794	0.00210399379
20795	0.002103996797
20796	0.002103971553
20797	0.002103979563
20798	0.002104013627
20799	0.002103996797
20800	0.002103621685
20801	0.002103621685
20802	0.002103641927
20803	0.002103669572
20804	0.002103596441
20805	0.002103638515
20806	0.002103391306
20807	0.002102133403
20808	0.00210213641
20809	0.002102142223
20810	0.002102140896
20811	0.002101532563
20812	0.00210152527
20813	0.00210154068
20814	0.002101535739
20815	0.002101551758
20816	0.00210153325
20817	0.00210152926
20818	0.002101480251
20819	0.002101491471
20820	0.002101504685
20821	0.002101451189
20822	0.002101492483
20823	0.002101466833
20824	0.002101469233
20825	0.002101497484
20826	0.002101477041
20827	0.00210143361
20828	0.00210141117
20829	0.002101434016
20830	0.002101418806
20831	0.002101428812
20832	0.002101428812
20833	0.002101415191
20834	0.002101418806
20835	0.00210135811
20836	0.002100884758
20837	0.002100930042
20838	0.002100899593
20839	0.002100935745
20840	0.002100899281
20841	0.002100945953
20842	0.002100888465
20843	0.002100950579
20844	0.002100938955
20845	0.002100888901
20846	0.002100910328
20847	0.002100927564
20848	0.002100584411
20849	0.002100592562
20850	0.002100555842
20851	0.002100592508
20852	0.002100385103
20853	0.002100371485
20854	0.002099662556
20855	0.002099646381
20856	0.00209966388
20857	0.002099641441
20858	0.002099641643
20859	0.002099652457
20860	0.002099311219
20861	0.002099327846
20862	0.00209935309
20863	0.002099313821
20864	0.002099311018
20865	0.002099347715
20866	0.002099330885
20867	0.002099330885
20868	0.002099336496
20869	0.002099342197
20870	0.002099354897
20871	0.002099296396
20872	0.00209929431
20873	0.002099354037
20874	0.002099318542
20875	0.002099361225
20876	0.002099344192
20877	0.002099316549
20878	0.002099320689
20879	0.002099317621
20880	0.002099307879
20881	0.002099313225
20882	0.00209931201
20883	0.002099320426
20884	0.00209932884
20885	0.002099348068
20886	0.002099326502
20887	0.00209934553
20888	0.002099285143
20889	0.00209935394
20890	0.002099331501
20891	0.002099304059
20892	0.002099317682
20893	0.002099331707
20894	0.002099356951
20895	0.002099260731
20896	0.002099277562
20897	0.002099262149
20898	0.002099304425
20899	0.002099234444
20900	0.002099265297
20901	0.002098754546
20902	0.002098761772
20903	0.002098576153
20904	0.002098657698
20905	0.002098621031
20906	0.002098628172
20907	0.002098564521
20908	0.002098528457
20909	0.002098558485
20910	0.002098568631
20911	0.002098575112
20912	0.002098553887
20913	0.002098593966
20914	0.002098570717
20915	0.002098565107
20916	0.002098535063
20917	0.002098535063
20918	0.002098518233
20919	0.002098470145
20920	0.0020986007
20921	0.002098572246
20922	0.002098493707
20923	0.002098595089
20924	0.002098480463
20925	0.002098188716
20926	0.002098208351
20927	0.002098180302
20928	0.002098199936
20929	0.002098147049
20930	0.002098186521
20931	0.002098164486
20932	0.002098160667
20933	0.002098139646
20934	0.002098150866
20935	0.002098190337
20936	0.00209813192
20937	0.002098245534
20938	0.002098178043
20939	0.002098125156
20940	0.002098121136
20941	0.002097454364
20942	0.002097448148
20943	0.002097442741
20944	0.002097462373
20945	0.002097462575
20946	0.002097451761
20947	0.002096583213
20948	0.002096633702
20949	0.002096650531
20950	0.002096543166
20951	0.00209653235
20952	0.002096538336
20953	0.002096079174
20954	0.002096126858
20955	0.002096084722
20956	0.002096059478
20957	0.002096172688
20958	0.002096157915
20959	0.002096118616
20960	0.00209611662
20961	0.002095673661
20962	0.002095637399
20963	0.002094964632
20964	0.002094967235
20965	0.002094980276
20966	0.002095008792
20967	0.00209500078
20968	0.002095024232
20969	0.002094973542
20970	0.002094953098
20971	0.002094938294
20972	0.002094959721
20973	0.002094909435
20974	0.002095009805
20975	0.002094951509
20976	0.002094896736
20977	0.00209494442
20978	0.002094946415
20979	0.00209491087
20980	0.002094422598
20981	0.002094450041
20982	0.002094422195
20983	0.002094446456
20984	0.002094424826
20985	0.002094351695
20986	0.002094452875
20987	0.00209443804
20988	0.002094398771
20989	0.002094388378
20990	0.002094348905
20991	0.002094315246
20992	0.002094367821
20993	0.002094351194
20994	0.002094396074
20995	0.00209392766
20996	0.002093947294
20997	0.002093697518
20998	0.002093635405
20999	0.002093629795
21000	0.002093619963
21001	0.002093509324
21002	0.002093506316
21003	0.002093493101
21004	0.002093473668
21005	0.002093060432
21006	0.002093047217
21007	0.002092960062
21008	0.002092987909
21009	0.002092948842
21010	0.002093075267
21011	0.002093077666
21012	0.002093061039
21013	0.002093041202
21014	0.002093052827
21015	0.002093052827
21016	0.0020924373
21017	0.002092431691
21018	0.002092468155
21019	0.002092364371
21020	0.002092437299
21021	0.002092351938
21022	0.002092445309
21023	0.002092384382
21024	0.00209237296
21025	0.002092358935
21026	0.00209243085
21027	0.002092343086
21028	0.002092368128
21029	0.002092337477
21030	0.002092229784
21031	0.00209219332
21032	0.002092176693
21033	0.002092303926
21034	0.002092246815
21035	0.002092302194
21036	0.002092243695
21037	0.002092187709
21038	0.002092187709
21039	0.002092251817
21040	0.00209221816
21041	0.002092237591
21042	0.002092279461
21043	0.002091326409
21044	0.002091291834
21045	0.002091369156
21046	0.0020913287
21047	0.002091312072
21048	0.002091312072
21049	0.002091284831
21050	0.002091264992
21051	0.00209109332
21052	0.002091048847
21053	0.00209040498
21054	0.002090505755
21055	0.002090398559
21056	0.002090389246
21057	0.00209038389
21058	0.002090351964
21059	0.002090402656
21060	0.00209043606
21061	0.002090427442
21062	0.002090337482
21063	0.002089489439
21064	0.002089067355
21065	0.002089018862
21066	0.00208904552
21067	0.002089090196
21068	0.002089046997
21069	0.002089083258
21070	0.002089049399
21071	0.002089029389
21072	0.002089030168
21073	0.002088441782
21074	0.002088410463
21075	0.002088425098
21076	0.002088422495
21077	0.002088444732
21078	0.002088418617
21079	0.002088370933
21080	0.002088367926
21081	0.00208837634
21082	0.002088438047
21083	0.002088399854
21084	0.002088433715
21085	0.002088411074
21086	0.002088426981
21087	0.002088449419
21088	0.002088456041
21089	0.002088439414
21090	0.002088436207
21091	0.002088387712
21092	0.002088418971
21093	0.002088453893
21094	0.002088472002
21095	0.002088427933
21096	0.002088385657
21097	0.002088380249
21098	0.002088340576
21099	0.002088390458
21100	0.002088410092
21101	0.002088396067
21102	0.002088398465
21103	0.002088374033
21104	0.002088356879
21105	0.002088430321
21106	0.002088296051
21107	0.002088370136
21108	0.002088381558
21109	0.002088355909
21110	0.002088383956
21111	0.00208838416
21112	0.002088382429
21113	0.002088236158
21114	0.002088212707
21115	0.002088074271
21116	0.002088110017
21117	0.002088105016
21118	0.002088064125
21119	0.002088100589
21120	0.002088064124
21121	0.002088078555
21122	0.002088103799
21123	0.002088064125
21124	0.002088064125
21125	0.002088092579
21126	0.002088078352
21127	0.00208808697
21128	0.002088107728
21129	0.002088112215
21130	0.002088132051
21131	0.002087652477
21132	0.00208755904
21133	0.002087576072
21134	0.002087522575
21135	0.00208764325
21136	0.002087580466
21137	0.002087619735
21138	0.002086941135
21139	0.002086999727
21140	0.002086954443
21141	0.002086963465
21142	0.002086931132
21143	0.002086987026
21144	0.002086956375
21145	0.002086956375
21146	0.002086942351
21147	0.00208695357
21148	0.002086967595
21149	0.002086970197
21150	0.002086936538
21151	0.002086958573
21152	0.002086958573
21153	0.002086928124
21154	0.002086933936
21155	0.002086933936
21156	0.002086964587
21157	0.002086955159
21158	0.002086949752
21159	0.002086933328
21160	0.002086933328
21161	0.002086944144
21162	0.002086949955
21163	0.00208694394
21164	0.002086902069
21165	0.002086934511
21166	0.00208695594
21167	0.00208649042
21168	0.002086509789
21169	0.002086480009
21170	0.002086492116
21171	0.002085620456
21172	0.002085620687
21173	0.002085676785
21174	0.002085649141
21175	0.002085679792
21176	0.002085652616
21177	0.002085607757
21178	0.002085626063
21179	0.002085617337
21180	0.002085596831
21181	0.002085654003
21182	0.002085651198
21183	0.002085662014
21184	0.002085645388
21185	0.002085634573
21186	0.002085261406
21187	0.002085275633
21188	0.002085249983
21189	0.00208523035
21190	0.00208523035
21191	0.002085278033
21192	0.002084657181
21193	0.002084685945
21194	0.002084655294
21195	0.002084661311
21196	0.00208466692
21197	0.002084666718
21198	0.002084663305
21199	0.002084680134
21200	0.002084677442
21201	0.002084643986
21202	0.00208464659
21203	0.002084656937
21204	0.002084651733
21205	0.002083903545
21206	0.002083931998
21207	0.002083939605
21208	0.002083647251
21209	0.002083607982
21210	0.002083646188
21211	0.002083665822
21212	0.002083629156
21213	0.002083640375
21214	0.002083617611
21215	0.002083638786
21216	0.002083652811
21217	0.002083415978
21218	0.002083430205
21219	0.002083439088
21220	0.00208341771
21221	0.002083444077
21222	0.002083408485
21223	0.002083444432
21224	0.002083384
21225	0.002083429081
21226	0.002083353674
21227	0.002083336844
21228	0.002083381521
21229	0.002083381521
21230	0.002083349593
21231	0.002083348124
21232	0.002083323804
21233	0.002083352664
21234	0.002083342721
21235	0.002083344919
21236	0.002083330111
21237	0.00208314296
21238	0.002083229711
21239	0.002083183037
21240	0.002083152385
21241	0.002083164212
21242	0.002083133824
21243	0.002083144689
21244	0.002083150704
21245	0.002083120519
21246	0.002083163403
21247	0.002083190532
21248	0.002083198948
21249	0.002083167689
21250	0.002083175615
21251	0.002083139151
21252	0.002083139151
21253	0.002083108095
21254	0.002083133745
21255	0.002083184437
21256	0.002083110091
21257	0.002083157916
21258	0.002083124257
21259	0.002083127729
21260	0.002083165115
21261	0.002083125753
21262	0.002083156608
21263	0.002083170165
21264	0.002083076593
21265	0.002083076593
21266	0.002083098111
21267	0.002083078679
21268	0.00208307307
21269	0.002083127173
21270	0.002082402568
21271	0.002082344273
21272	0.002082319309
21273	0.002082372399
21274	0.002082364187
21275	0.002082350364
21276	0.002082338335
21277	0.002082383416
21278	0.002082333335
21279	0.002082188923
21280	0.00208218014
21281	0.00208223083
21282	0.002082185748
21283	0.0020822164
21284	0.002082213798
21285	0.002082213798
21286	0.002082187946
21287	0.002082180138
21288	0.002082165269
21289	0.002082162262
21290	0.002081718617
21291	0.002081669253
21292	0.002081672664
21293	0.002081129013
21294	0.002081123404
21295	0.00208110799
21296	0.002081090958
21297	0.002081090958
21298	0.002080986597
21299	0.002080927319
21300	0.002080964189
21301	0.002080984228
21302	0.002080985039
21303	0.002080973413
21304	0.002080946644
21305	0.002080953843
21306	0.002080896845
21307	0.002080929802
21308	0.002080928212
21309	0.00208094724
21310	0.002080869806
21311	0.002080945224
21312	0.002080913206
21313	0.002080913206
21314	0.00208087654
21315	0.002080851903
21316	0.002080877149
21317	0.002080946553
21318	0.002080320769
21319	0.002080103331
21320	0.002079755353
21321	0.00207977382
21322	0.002079793049
21323	0.002078853959
21324	0.002078873998
21325	0.002078845747
21326	0.002078844967
21327	0.002078858789
21328	0.00207885879
21329	0.002078888832
21330	0.002078878625
21331	0.002078881228
21332	0.002078341222
21333	0.002078307563
21334	0.002078338417
21335	0.002078304759
21336	0.0020783756
21337	0.002078325872
21338	0.002078333678
21339	0.002078345304
21340	0.002078325062
21341	0.002078337499
21342	0.002078330412
21343	0.002078322199
21344	0.00207834805
21345	0.002078353658
21346	0.002078317426
21347	0.002078289456
21348	0.002078301284
21349	0.002078281043
21350	0.002078269822
21351	0.002078255593
21352	0.002078274158
21353	0.002078259727
21354	0.002078265337
21355	0.002078245905
21356	0.002078243473
21357	0.002078240466
21358	0.002077233029
21359	0.002077268914
21360	0.002077248082
21361	0.002077259302
21362	0.002076833592
21363	0.002076856234
21364	0.002076828184
21365	0.002076808347
21366	0.002076808347
21367	0.002076811153
21368	0.00207676495
21369	0.002076762145
21370	0.002076830588
21371	0.002076847417
21372	0.002076785101
21373	0.002076781891
21374	0.002076743229
21375	0.002076723595
21376	0.002076722116
21377	0.002076755053
21378	0.002076729406
21379	0.002076724201
21380	0.002076805544
21381	0.002076758062
21382	0.002076763469
21383	0.002076836601
21384	0.002076830989
21385	0.002076745656
21386	0.002076814971
21387	0.002076807629
21388	0.002076726893
21389	0.002076743722
21390	0.0020768572
21391	0.002076832562
21392	0.002076817462
21393	0.002076825674
21394	0.002076783804
21395	0.002076809453
21396	0.002076707818
21397	0.002076701803
21398	0.002076807206
21399	0.002076787976
21400	0.002076795407
21401	0.0020768149
21402	0.002076753191
21403	0.002076753191
21404	0.002076788379
